sample_id,text,morse,clean_file,noisy_file,audio_file,message_id,wpm,snr_requested_db,snr_actual_db,tone_hz,sample_rate,rise_fall_ms,noise_type,seed_base,seed_message,seed_wpm,seed_snr
msg004_wpm15_snr+20db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm15_clean.npy,msg004_wpm15_snr+20db_tone700.npy,msg004_wpm15_snr+20db_tone700.wav,4,15,20,19.983074,700,8000,5.0,AWGN,42,4,2,2
msg004_wpm15_snr+10db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm15_clean.npy,msg004_wpm15_snr+10db_tone700.npy,msg004_wpm15_snr+10db_tone700.wav,4,15,10,9.986651,700,8000,5.0,AWGN,42,4,2,3
msg004_wpm15_snr+05db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm15_clean.npy,msg004_wpm15_snr+05db_tone700.npy,msg004_wpm15_snr+05db_tone700.wav,4,15,5,5.008724,700,8000,5.0,AWGN,42,4,2,4
msg004_wpm15_snr+00db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm15_clean.npy,msg004_wpm15_snr+00db_tone700.npy,msg004_wpm15_snr+00db_tone700.wav,4,15,0,-0.016610133,700,8000,5.0,AWGN,42,4,2,5
msg004_wpm15_snr-05db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm15_clean.npy,msg004_wpm15_snr-05db_tone700.npy,msg004_wpm15_snr-05db_tone700.wav,4,15,-5,-4.9916353,700,8000,5.0,AWGN,42,4,2,6
msg004_wpm15_snr-10db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm15_clean.npy,msg004_wpm15_snr-10db_tone700.npy,msg004_wpm15_snr-10db_tone700.wav,4,15,-10,-10.021792,700,8000,5.0,AWGN,42,4,2,7
msg004_wpm20_snr+40db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm20_clean.npy,msg004_wpm20_snr+40db_tone700.npy,msg004_wpm20_snr+40db_tone700.wav,4,20,40,40.002026,700,8000,5.0,AWGN,42,4,3,0
msg004_wpm20_snr+30db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm20_clean.npy,msg004_wpm20_snr+30db_tone700.npy,msg004_wpm20_snr+30db_tone700.wav,4,20,30,30.023287,700,8000,5.0,AWGN,42,4,3,1
msg004_wpm20_snr+20db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm20_clean.npy,msg004_wpm20_snr+20db_tone700.npy,msg004_wpm20_snr+20db_tone700.wav,4,20,20,19.999626,700,8000,5.0,AWGN,42,4,3,2
msg004_wpm20_snr+10db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm20_clean.npy,msg004_wpm20_snr+10db_tone700.npy,msg004_wpm20_snr+10db_tone700.wav,4,20,10,10.021058,700,8000,5.0,AWGN,42,4,3,3
msg004_wpm20_snr+05db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm20_clean.npy,msg004_wpm20_snr+05db_tone700.npy,msg004_wpm20_snr+05db_tone700.wav,4,20,5,5.005398,700,8000,5.0,AWGN,42,4,3,4
msg004_wpm20_snr+00db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm20_clean.npy,msg004_wpm20_snr+00db_tone700.npy,msg004_wpm20_snr+00db_tone700.wav,4,20,0,0.019684572,700,8000,5.0,AWGN,42,4,3,5
msg004_wpm20_snr-05db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm20_clean.npy,msg004_wpm20_snr-05db_tone700.npy,msg004_wpm20_snr-05db_tone700.wav,4,20,-5,-4.9989467,700,8000,5.0,AWGN,42,4,3,6
msg004_wpm20_snr-10db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm20_clean.npy,msg004_wpm20_snr-10db_tone700.npy,msg004_wpm20_snr-10db_tone700.wav,4,20,-10,-10.005451,700,8000,5.0,AWGN,42,4,3,7
msg004_wpm25_snr+40db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm25_clean.npy,msg004_wpm25_snr+40db_tone700.npy,msg004_wpm25_snr+40db_tone700.wav,4,25,40,40.052227,700,8000,5.0,AWGN,42,4,4,0
msg004_wpm25_snr+30db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm25_clean.npy,msg004_wpm25_snr+30db_tone700.npy,msg004_wpm25_snr+30db_tone700.wav,4,25,30,29.971813,700,8000,5.0,AWGN,42,4,4,1
msg004_wpm25_snr+20db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm25_clean.npy,msg004_wpm25_snr+20db_tone700.npy,msg004_wpm25_snr+20db_tone700.wav,4,25,20,20.038965,700,8000,5.0,AWGN,42,4,4,2
msg004_wpm25_snr+10db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm25_clean.npy,msg004_wpm25_snr+10db_tone700.npy,msg004_wpm25_snr+10db_tone700.wav,4,25,10,10.012033,700,8000,5.0,AWGN,42,4,4,3
msg004_wpm25_snr+05db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm25_clean.npy,msg004_wpm25_snr+05db_tone700.npy,msg004_wpm25_snr+05db_tone700.wav,4,25,5,4.9899926,700,8000,5.0,AWGN,42,4,4,4
msg004_wpm25_snr+00db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm25_clean.npy,msg004_wpm25_snr+00db_tone700.npy,msg004_wpm25_snr+00db_tone700.wav,4,25,0,0.032783233,700,8000,5.0,AWGN,42,4,4,5
msg004_wpm25_snr-05db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm25_clean.npy,msg004_wpm25_snr-05db_tone700.npy,msg004_wpm25_snr-05db_tone700.wav,4,25,-5,-4.990465,700,8000,5.0,AWGN,42,4,4,6
msg004_wpm25_snr-10db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm25_clean.npy,msg004_wpm25_snr-10db_tone700.npy,msg004_wpm25_snr-10db_tone700.wav,4,25,-10,-10.031724,700,8000,5.0,AWGN,42,4,4,7
msg004_wpm30_snr+40db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm30_clean.npy,msg004_wpm30_snr+40db_tone700.npy,msg004_wpm30_snr+40db_tone700.wav,4,30,40,40.021675,700,8000,5.0,AWGN,42,4,5,0
msg004_wpm30_snr+30db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm30_clean.npy,msg004_wpm30_snr+30db_tone700.npy,msg004_wpm30_snr+30db_tone700.wav,4,30,30,30.001049,700,8000,5.0,AWGN,42,4,5,1
msg004_wpm30_snr+20db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm30_clean.npy,msg004_wpm30_snr+20db_tone700.npy,msg004_wpm30_snr+20db_tone700.wav,4,30,20,20.007233,700,8000,5.0,AWGN,42,4,5,2
msg004_wpm30_snr+10db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm30_clean.npy,msg004_wpm30_snr+10db_tone700.npy,msg004_wpm30_snr+10db_tone700.wav,4,30,10,9.988832,700,8000,5.0,AWGN,42,4,5,3
msg004_wpm30_snr+05db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm30_clean.npy,msg004_wpm30_snr+05db_tone700.npy,msg004_wpm30_snr+05db_tone700.wav,4,30,5,4.9585276,700,8000,5.0,AWGN,42,4,5,4
msg004_wpm30_snr+00db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm30_clean.npy,msg004_wpm30_snr+00db_tone700.npy,msg004_wpm30_snr+00db_tone700.wav,4,30,0,0.024439937,700,8000,5.0,AWGN,42,4,5,5
msg004_wpm30_snr-05db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm30_clean.npy,msg004_wpm30_snr-05db_tone700.npy,msg004_wpm30_snr-05db_tone700.wav,4,30,-5,-4.9912086,700,8000,5.0,AWGN,42,4,5,6
msg004_wpm30_snr-10db,VA3PARC DE VA3FMU GE TNX FER CALL UR RST 579 579 QTH ONCA ONCA K,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / --. . / - -. -..- / ..-. . .-. / -.-. .- .-.. .-.. / ..- .-. / .-. ... - / ..... --... ----. / ..... --... ----. / --.- - .... / --- -. -.-. .- / --- -. -.-. .- / -.-,msg004_wpm30_clean.npy,msg004_wpm30_snr-10db_tone700.npy,msg004_wpm30_snr-10db_tone700.wav,4,30,-10,-9.95249,700,8000,5.0,AWGN,42,4,5,7
msg005_wpm05_snr+40db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm05_clean.npy,msg005_wpm05_snr+40db_tone700.npy,msg005_wpm05_snr+40db_tone700.wav,5,5,40,39.99852,700,8000,5.0,AWGN,42,5,0,0
msg005_wpm05_snr+30db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm05_clean.npy,msg005_wpm05_snr+30db_tone700.npy,msg005_wpm05_snr+30db_tone700.wav,5,5,30,30.003029,700,8000,5.0,AWGN,42,5,0,1
msg005_wpm05_snr+20db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm05_clean.npy,msg005_wpm05_snr+20db_tone700.npy,msg005_wpm05_snr+20db_tone700.wav,5,5,20,20.043968,700,8000,5.0,AWGN,42,5,0,2
msg005_wpm05_snr+10db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm05_clean.npy,msg005_wpm05_snr+10db_tone700.npy,msg005_wpm05_snr+10db_tone700.wav,5,5,10,9.975231,700,8000,5.0,AWGN,42,5,0,3
msg005_wpm05_snr+05db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm05_clean.npy,msg005_wpm05_snr+05db_tone700.npy,msg005_wpm05_snr+05db_tone700.wav,5,5,5,5.0360327,700,8000,5.0,AWGN,42,5,0,4
msg005_wpm05_snr+00db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm05_clean.npy,msg005_wpm05_snr+00db_tone700.npy,msg005_wpm05_snr+00db_tone700.wav,5,5,0,-0.0022692392,700,8000,5.0,AWGN,42,5,0,5
msg005_wpm05_snr-05db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm05_clean.npy,msg005_wpm05_snr-05db_tone700.npy,msg005_wpm05_snr-05db_tone700.wav,5,5,-5,-4.97662,700,8000,5.0,AWGN,42,5,0,6
msg005_wpm05_snr-10db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm05_clean.npy,msg005_wpm05_snr-10db_tone700.npy,msg005_wpm05_snr-10db_tone700.wav,5,5,-10,-10.016638,700,8000,5.0,AWGN,42,5,0,7
msg005_wpm10_snr+40db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm10_clean.npy,msg005_wpm10_snr+40db_tone700.npy,msg005_wpm10_snr+40db_tone700.wav,5,10,40,40.03199,700,8000,5.0,AWGN,42,5,1,0
msg005_wpm10_snr+30db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm10_clean.npy,msg005_wpm10_snr+30db_tone700.npy,msg005_wpm10_snr+30db_tone700.wav,5,10,30,30.064829,700,8000,5.0,AWGN,42,5,1,1
msg005_wpm10_snr+20db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm10_clean.npy,msg005_wpm10_snr+20db_tone700.npy,msg005_wpm10_snr+20db_tone700.wav,5,10,20,20.002565,700,8000,5.0,AWGN,42,5,1,2
msg005_wpm10_snr+10db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm10_clean.npy,msg005_wpm10_snr+10db_tone700.npy,msg005_wpm10_snr+10db_tone700.wav,5,10,10,9.915433,700,8000,5.0,AWGN,42,5,1,3
msg005_wpm10_snr+05db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm10_clean.npy,msg005_wpm10_snr+05db_tone700.npy,msg005_wpm10_snr+05db_tone700.wav,5,10,5,5.0451126,700,8000,5.0,AWGN,42,5,1,4
msg005_wpm10_snr+00db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm10_clean.npy,msg005_wpm10_snr+00db_tone700.npy,msg005_wpm10_snr+00db_tone700.wav,5,10,0,0.0664075,700,8000,5.0,AWGN,42,5,1,5
msg005_wpm10_snr-05db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm10_clean.npy,msg005_wpm10_snr-05db_tone700.npy,msg005_wpm10_snr-05db_tone700.wav,5,10,-5,-4.999973,700,8000,5.0,AWGN,42,5,1,6
msg005_wpm10_snr-10db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm10_clean.npy,msg005_wpm10_snr-10db_tone700.npy,msg005_wpm10_snr-10db_tone700.wav,5,10,-10,-9.971083,700,8000,5.0,AWGN,42,5,1,7
msg005_wpm15_snr+40db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm15_clean.npy,msg005_wpm15_snr+40db_tone700.npy,msg005_wpm15_snr+40db_tone700.wav,5,15,40,40.087326,700,8000,5.0,AWGN,42,5,2,0
msg005_wpm15_snr+30db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm15_clean.npy,msg005_wpm15_snr+30db_tone700.npy,msg005_wpm15_snr+30db_tone700.wav,5,15,30,30.036509,700,8000,5.0,AWGN,42,5,2,1
msg005_wpm15_snr+20db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm15_clean.npy,msg005_wpm15_snr+20db_tone700.npy,msg005_wpm15_snr+20db_tone700.wav,5,15,20,19.984734,700,8000,5.0,AWGN,42,5,2,2
msg005_wpm15_snr+10db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm15_clean.npy,msg005_wpm15_snr+10db_tone700.npy,msg005_wpm15_snr+10db_tone700.wav,5,15,10,9.978555,700,8000,5.0,AWGN,42,5,2,3
msg005_wpm15_snr+05db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm15_clean.npy,msg005_wpm15_snr+05db_tone700.npy,msg005_wpm15_snr+05db_tone700.wav,5,15,5,5.0197783,700,8000,5.0,AWGN,42,5,2,4
msg005_wpm15_snr+00db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm15_clean.npy,msg005_wpm15_snr+00db_tone700.npy,msg005_wpm15_snr+00db_tone700.wav,5,15,0,-0.021891188,700,8000,5.0,AWGN,42,5,2,5
msg005_wpm15_snr-05db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm15_clean.npy,msg005_wpm15_snr-05db_tone700.npy,msg005_wpm15_snr-05db_tone700.wav,5,15,-5,-5.0170555,700,8000,5.0,AWGN,42,5,2,6
msg005_wpm15_snr-10db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm15_clean.npy,msg005_wpm15_snr-10db_tone700.npy,msg005_wpm15_snr-10db_tone700.wav,5,15,-10,-10.029488,700,8000,5.0,AWGN,42,5,2,7
msg005_wpm20_snr+40db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm20_clean.npy,msg005_wpm20_snr+40db_tone700.npy,msg005_wpm20_snr+40db_tone700.wav,5,20,40,40.026756,700,8000,5.0,AWGN,42,5,3,0
msg005_wpm20_snr+30db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm20_clean.npy,msg005_wpm20_snr+30db_tone700.npy,msg005_wpm20_snr+30db_tone700.wav,5,20,30,29.919222,700,8000,5.0,AWGN,42,5,3,1
msg005_wpm20_snr+20db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm20_clean.npy,msg005_wpm20_snr+20db_tone700.npy,msg005_wpm20_snr+20db_tone700.wav,5,20,20,19.984612,700,8000,5.0,AWGN,42,5,3,2
msg005_wpm20_snr+10db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm20_clean.npy,msg005_wpm20_snr+10db_tone700.npy,msg005_wpm20_snr+10db_tone700.wav,5,20,10,9.999767,700,8000,5.0,AWGN,42,5,3,3
msg005_wpm20_snr+05db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm20_clean.npy,msg005_wpm20_snr+05db_tone700.npy,msg005_wpm20_snr+05db_tone700.wav,5,20,5,4.9970875,700,8000,5.0,AWGN,42,5,3,4
msg005_wpm20_snr+00db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm20_clean.npy,msg005_wpm20_snr+00db_tone700.npy,msg005_wpm20_snr+00db_tone700.wav,5,20,0,0.07535657,700,8000,5.0,AWGN,42,5,3,5
msg005_wpm20_snr-05db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm20_clean.npy,msg005_wpm20_snr-05db_tone700.npy,msg005_wpm20_snr-05db_tone700.wav,5,20,-5,-5.027052,700,8000,5.0,AWGN,42,5,3,6
msg005_wpm20_snr-10db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm20_clean.npy,msg005_wpm20_snr-10db_tone700.npy,msg005_wpm20_snr-10db_tone700.wav,5,20,-10,-10.05766,700,8000,5.0,AWGN,42,5,3,7
msg005_wpm25_snr+40db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm25_clean.npy,msg005_wpm25_snr+40db_tone700.npy,msg005_wpm25_snr+40db_tone700.wav,5,25,40,40.040993,700,8000,5.0,AWGN,42,5,4,0
msg005_wpm25_snr+30db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm25_clean.npy,msg005_wpm25_snr+30db_tone700.npy,msg005_wpm25_snr+30db_tone700.wav,5,25,30,29.967463,700,8000,5.0,AWGN,42,5,4,1
msg005_wpm25_snr+20db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm25_clean.npy,msg005_wpm25_snr+20db_tone700.npy,msg005_wpm25_snr+20db_tone700.wav,5,25,20,20.032196,700,8000,5.0,AWGN,42,5,4,2
msg005_wpm25_snr+10db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm25_clean.npy,msg005_wpm25_snr+10db_tone700.npy,msg005_wpm25_snr+10db_tone700.wav,5,25,10,10.02164,700,8000,5.0,AWGN,42,5,4,3
msg005_wpm25_snr+05db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm25_clean.npy,msg005_wpm25_snr+05db_tone700.npy,msg005_wpm25_snr+05db_tone700.wav,5,25,5,4.9615707,700,8000,5.0,AWGN,42,5,4,4
